             	node1  Z	node2  Z	node3  Z	node4  Z	node5  Z	node6  Z	node7  Z	node8  Z	node9  Z	node10 Z	node11 Z	node12 Z	node13 Z	node14 Z	node15 Z	node16 Z	node17 Z	node18 Z	node19 Z	node20 Z	node21 Z	node22 Z	node23 Z	node24 Z	node25 Z	node26 Z	node27 Z	node28 Z	node29 Z	node30 Z	node31 Z	node32 Z	node33 Z	node34 Z	node35 Z	node36 Z	node37 Z	node38 Z	node39 Z	node40 Z	node41 Z	node42 Z	node43 Z	node44 Z	node45 Z	node46 Z	node47 Z	node48 Z	node49 Z	node50 Z	node51 Z	node52 Z	node53 Z	node54 Z	node55 Z	node56 Z	node57 Z	node58 Z	node59 Z	node60 Z	node61 Z	node62 Z	node63 Z	node64 Z	node65 Z	node66 Z	node67 Z	node68 Z	node69 Z	node70 Z	node71 Z	node72 Z	node73 Z	node74 Z	node75 Z	node76 Z	node77 Z	node78 Z	node79 Z	node80 Z	node81 Z	node82 Z	node83 Z	node84 Z	node85 Z	node86 Z	node87 Z	node88 Z	node89 Z	node90 Z	node91 Z	node92 Z	node93 Z	node94 Z	node95 Z	node96 Z	node97 Z	node98 Z	node99 Z	node100Z	
Time=2.150000	0.048159	0.144476	0.240793	0.337110	0.433428	0.529746	0.626063	0.722381	0.818700	0.915019	1.011338	1.107657	1.203977	1.300297	1.396617	1.492938	1.589259	1.685580	1.781902	1.878224	1.974547	2.070870	2.167193	2.263517	2.359841	2.456166	2.552491	2.648816	2.745141	2.841467	2.937793	3.034119	3.130445	3.226772	3.323098	3.419424	3.515751	3.612077	3.708403	3.804730	3.901056	3.997382	4.093708	4.190034	4.286360	4.382685	4.479011	4.575337	4.671663	4.767989	4.864314	4.960640	5.056966	5.153292	5.249618	5.345945	5.442271	5.538597	5.634924	5.731250	5.827576	5.923903	6.020229	6.116556	6.212882	6.309208	6.405534	6.501860	6.598186	6.694512	6.790837	6.887162	6.983487	7.079812	7.176137	7.272461	7.368785	7.465109	7.561432	7.657756	7.754079	7.850402	7.946724	8.043046	8.139368	8.235690	8.332011	8.428333	8.524653	8.620974	8.717294	8.813614	8.909934	9.006254	9.102573	9.198892	9.295211	9.391530	9.487849	9.584167	
Time=2.160000	0.048157	0.144470	0.240784	0.337098	0.433412	0.529727	0.626042	0.722357	0.818674	0.914990	1.011308	1.107626	1.203944	1.300264	1.396583	1.492904	1.589225	1.685546	1.781868	1.878191	1.974514	2.070837	2.167161	2.263485	2.359810	2.456135	2.552460	2.648785	2.745111	2.841436	2.937762	3.034088	3.130414	3.226739	3.323065	3.419390	3.515716	3.612041	3.708366	3.804690	3.901015	3.997340	4.093664	4.189989	4.286313	4.382637	4.478962	4.575286	4.671611	4.767935	4.864260	4.960585	5.056911	5.153236	5.249562	5.345887	5.442213	5.538540	5.634866	5.731192	5.827518	5.923845	6.020171	6.116497	6.212824	6.309150	6.405476	6.501802	6.598127	6.694453	6.790778	6.887103	6.983428	7.079752	7.176077	7.272401	7.368724	7.465048	7.561371	7.657694	7.754017	7.850339	7.946661	8.042983	8.139305	8.235626	8.331947	8.428268	8.524589	8.620909	8.717230	8.813550	8.909869	9.006189	9.102508	9.198827	9.295146	9.391465	9.487783	9.584102	
Time=2.170000	0.048154	0.144463	0.240772	0.337082	0.433392	0.529703	0.626014	0.722327	0.818640	0.914954	1.011270	1.107586	1.203903	1.300222	1.396541	1.492861	1.589182	1.685503	1.781826	1.878148	1.974472	2.070796	2.167120	2.263445	2.359770	2.456095	2.552420	2.648745	2.745071	2.841396	2.937721	3.034046	3.130371	3.226695	3.323019	3.419343	3.515667	3.611991	3.708314	3.804637	3.900960	3.997283	4.093605	4.189928	4.286250	4.382573	4.478896	4.575219	4.671542	4.767866	4.864190	4.960514	5.056839	5.153163	5.249489	5.345814	5.442140	5.538466	5.634792	5.731118	5.827444	5.923770	6.020097	6.116423	6.212749	6.309075	6.405401	6.501727	6.598052	6.694377	6.790702	6.887027	6.983351	7.079676	7.176000	7.272323	7.368647	7.464970	7.561293	7.657615	7.753938	7.850260	7.946582	8.042903	8.139225	8.235546	8.331867	8.428188	8.524508	8.620828	8.717148	8.813468	8.909788	9.006107	9.102426	9.198746	9.295065	9.391383	9.487702	9.584021	
Time=2.180000	0.048152	0.144456	0.240760	0.337065	0.433370	0.529677	0.625985	0.722294	0.818604	0.914916	1.011229	1.107544	1.203860	1.300177	1.396496	1.492815	1.589136	1.685458	1.781780	1.878103	1.974427	2.070752	2.167076	2.263401	2.359726	2.456051	2.552376	2.648701	2.745026	2.841351	2.937675	3.033999	3.130322	3.226645	3.322968	3.419290	3.515612	3.611934	3.708255	3.804576	3.900897	3.997218	4.093539	4.189860	4.286181	4.382502	4.478824	4.575145	4.671468	4.767790	4.864113	4.960437	5.056761	5.153085	5.249410	5.345735	5.442061	5.538387	5.634713	5.731039	5.827365	5.923691	6.020017	6.116343	6.212669	6.308995	6.405321	6.501646	6.597971	6.694296	6.790621	6.886945	6.983270	7.079593	7.175917	7.272240	7.368564	7.464886	7.561209	7.657531	7.753853	7.850175	7.946497	8.042818	8.139139	8.235460	8.331781	8.428102	8.524422	8.620742	8.717062	8.813382	8.909702	9.006021	9.102340	9.198659	9.294978	9.391297	9.487616	9.583935	
Time=2.190000	0.048150	0.144449	0.240749	0.337049	0.433351	0.529654	0.625958	0.722264	0.818572	0.914882	1.011193	1.107506	1.203821	1.300137	1.396455	1.492774	1.589095	1.685417	1.781739	1.878063	1.974387	2.070712	2.167036	2.263361	2.359686	2.456011	2.552336	2.648661	2.744985	2.841308	2.937631	3.033954	3.130276	3.226598	3.322919	3.419240	3.515560	3.611880	3.708199	3.804519	3.900838	3.997157	4.093477	4.189796	4.286116	4.382436	4.478757	4.575078	4.671399	4.767721	4.864044	4.960367	5.056691	5.153015	5.249339	5.345665	5.441990	5.538316	5.634642	5.730968	5.827294	5.923620	6.019946	6.116272	6.212598	6.308923	6.405249	6.501574	6.597899	6.694223	6.790548	6.886872	6.983196	7.079519	7.175843	7.272166	7.368489	7.464811	7.561134	7.657456	7.753778	7.850099	7.946421	8.042742	8.139063	8.235384	8.331705	8.428025	8.524346	8.620666	8.716986	8.813306	8.909625	9.005944	9.102264	9.198583	9.294902	9.391220	9.487539	9.583858	
Time=2.200000	0.048148	0.144444	0.240741	0.337038	0.433337	0.529638	0.625940	0.722243	0.818549	0.914857	1.011167	1.107479	1.203793	1.300109	1.396426	1.492745	1.589066	1.685388	1.781710	1.878034	1.974358	2.070683	2.167007	2.263332	2.359657	2.455982	2.552306	2.648630	2.744953	2.841276	2.937598	3.033920	3.130241	3.226561	3.322881	3.419200	3.515519	3.611838	3.708157	3.804475	3.900793	3.997112	4.093430	4.189749	4.286068	4.382387	4.478708	4.575028	4.671349	4.767671	4.863994	4.960317	5.056640	5.152965	5.249289	5.345614	5.441940	5.538266	5.634591	5.730917	5.827244	5.923570	6.019895	6.116221	6.212547	6.308872	6.405198	6.501523	6.597847	6.694172	6.790496	6.886820	6.983144	7.079467	7.175790	7.272113	7.368436	7.464758	7.561080	7.657403	7.753724	7.850046	7.946367	8.042689	8.139010	8.235331	8.331651	8.427972	8.524292	8.620612	8.716932	8.813252	8.909572	9.005891	9.102210	9.198529	9.294848	9.391166	9.487485	9.583804	
Time=2.210000	0.048147	0.144442	0.240738	0.337034	0.433332	0.529631	0.625932	0.722235	0.818540	0.914848	1.011157	1.107469	1.203782	1.300098	1.396415	1.492734	1.589054	1.685376	1.781698	1.878022	1.974346	2.070670	2.166994	2.263319	2.359643	2.455968	2.552291	2.648615	2.744937	2.841260	2.937581	3.033902	3.130223	3.226542	3.322862	3.419180	3.515499	3.611817	3.708135	3.804453	3.900771	3.997090	4.093408	4.189727	4.286046	4.382366	4.478686	4.575007	4.671328	4.767650	4.863973	4.960296	5.056620	5.152944	5.249269	5.345595	5.441920	5.538246	5.634572	5.730898	5.827224	5.923550	6.019876	6.116202	6.212527	6.308852	6.405178	6.501502	6.597827	6.694151	6.790476	6.886799	6.983123	7.079446	7.175770	7.272092	7.368415	7.464738	7.561060	7.657382	7.753704	7.850025	7.946347	8.042668	8.138989	8.235310	8.331631	8.427952	8.524272	8.620592	8.716912	8.813232	8.909551	9.005870	9.102189	9.198508	9.294827	9.391146	9.487464	9.583783	
Time=2.220000	0.048148	0.144444	0.240740	0.337038	0.433336	0.529637	0.625938	0.722242	0.818548	0.914855	1.011165	1.107477	1.203791	1.300106	1.396423	1.492742	1.589062	1.685383	1.781705	1.878028	1.974351	2.070675	2.166999	2.263323	2.359647	2.455971	2.552294	2.648617	2.744940	2.841262	2.937583	3.033904	3.130224	3.226544	3.322864	3.419183	3.515502	3.611821	3.708139	3.804458	3.900776	3.997095	4.093414	4.189734	4.286054	4.382374	4.478695	4.575017	4.671339	4.767661	4.863985	4.960309	5.056633	5.152958	5.249283	5.345608	5.441934	5.538260	5.634586	5.730912	5.827238	5.923564	6.019890	6.116216	6.212541	6.308867	6.405192	6.501517	6.597841	6.694166	6.790490	6.886814	6.983138	7.079461	7.175784	7.272107	7.368430	7.464753	7.561075	7.657397	7.753719	7.850041	7.946362	8.042684	8.139005	8.235326	8.331647	8.427967	8.524288	8.620608	8.716928	8.813247	8.909567	9.005886	9.102205	9.198524	9.294843	9.391161	9.487479	9.583798	
Time=2.230000	0.048150	0.144449	0.240748	0.337049	0.433350	0.529653	0.625957	0.722263	0.818570	0.914879	1.011190	1.107502	1.203817	1.300132	1.396449	1.492767	1.589087	1.685408	1.781729	1.878051	1.974373	2.070696	2.167019	2.263343	2.359666	2.455989	2.552312	2.648635	2.744958	2.841280	2.937602	3.033923	3.130244	3.226565	3.322886	3.419206	3.515526	3.611846	3.708166	3.804486	3.900806	3.997126	4.093447	4.189768	4.286089	4.382410	4.478733	4.575055	4.671378	4.767702	4.864026	4.960350	5.056675	5.153001	5.249326	5.345652	5.441978	5.538304	5.634630	5.730957	5.827283	5.923609	6.019935	6.116260	6.212586	6.308911	6.405236	6.501561	6.597886	6.694211	6.790535	6.886859	6.983183	7.079506	7.175830	7.272153	7.368476	7.464799	7.561121	7.657443	7.753766	7.850087	7.946409	8.042731	8.139052	8.235373	8.331694	8.428014	8.524335	8.620655	8.716974	8.813294	8.909614	9.005933	9.102252	9.198571	9.294889	9.391208	9.487526	9.583844	
Time=2.240000	0.048152	0.144456	0.240760	0.337065	0.433371	0.529677	0.625985	0.722293	0.818603	0.914914	1.011226	1.107540	1.203854	1.300170	1.396487	1.492805	1.589123	1.685443	1.781763	1.878084	1.974405	2.070727	2.167050	2.263372	2.359695	2.456018	2.552340	2.648663	2.744986	2.841309	2.937632	3.033954	3.130276	3.226599	3.322921	3.419243	3.515564	3.611886	3.708208	3.804530	3.900852	3.997174	4.093497	4.189819	4.286142	4.382465	4.478789	4.575112	4.671437	4.767761	4.864086	4.960411	5.056737	5.153063	5.249389	5.345715	5.442041	5.538368	5.634694	5.731020	5.827346	5.923673	6.019999	6.116324	6.212650	6.308975	6.405301	6.501626	6.597951	6.694275	6.790600	6.886924	6.983248	7.079572	7.175895	7.272218	7.368542	7.464864	7.561187	7.657510	7.753832	7.850154	7.946475	8.042797	8.139118	8.235439	8.331760	8.428081	8.524401	8.620721	8.717041	8.813361	8.909680	9.005999	9.102318	9.198637	9.294955	9.391273	9.487592	9.583910	
Time=2.250000	0.048155	0.144464	0.240774	0.337083	0.433393	0.529704	0.626015	0.722327	0.818639	0.914952	1.011266	1.107580	1.203895	1.300211	1.396527	1.492845	1.589162	1.685481	1.781800	1.878120	1.974440	2.070761	2.167082	2.263404	2.359726	2.456049	2.552371	2.648694	2.745018	2.841341	2.937665	3.033988	3.130312	3.226636	3.322960	3.419283	3.515607	3.611931	3.708255	3.804579	3.900903	3.997227	4.093552	4.189876	4.286201	4.382525	4.478850	4.575175	4.671501	4.767826	4.864152	4.960478	5.056804	5.153131	5.249457	5.345783	5.442110	5.538436	5.634763	5.731089	5.827415	5.923742	6.020068	6.116394	6.212719	6.309045	6.405370	6.501695	6.598020	6.694345	6.790669	6.886994	6.983318	7.079641	7.175965	7.272288	7.368612	7.464935	7.561257	7.657580	7.753902	7.850224	7.946546	8.042868	8.139189	8.235510	8.331831	8.428151	8.524472	8.620792	8.717111	8.813431	8.909750	9.006069	9.102388	9.198707	9.295025	9.391343	9.487661	9.583980	
Time=2.260000	0.048157	0.144471	0.240784	0.337098	0.433412	0.529726	0.626040	0.722354	0.818669	0.914983	1.011298	1.107613	1.203929	1.300244	1.396561	1.492877	1.589194	1.685512	1.781830	1.878149	1.974468	2.070789	2.167109	2.263430	2.359752	2.456075	2.552397	2.648721	2.745044	2.841369	2.937693	3.034018	3.130343	3.226668	3.322993	3.419319	3.515644	3.611970	3.708296	3.804622	3.900947	3.997273	4.093599	4.189925	4.286251	4.382577	4.478904	4.575230	4.671556	4.767883	4.864209	4.960536	5.056862	5.153189	5.249515	5.345842	5.442169	5.538495	5.634822	5.731148	5.827475	5.923801	6.020127	6.116453	6.212779	6.309104	6.405429	6.501755	6.598079	6.694404	6.790729	6.887053	6.983377	7.079701	7.176024	7.272348	7.368671	7.464994	7.561316	7.657639	7.753961	7.850283	7.946605	8.042926	8.139248	8.235569	8.331889	8.428210	8.524530	8.620850	8.717170	8.813489	8.909808	9.006127	9.102446	9.198764	9.295083	9.391401	9.487719	9.584037	
Time=2.270000	0.048158	0.144474	0.240789	0.337105	0.433420	0.529736	0.626052	0.722367	0.818682	0.914998	1.011313	1.107629	1.203945	1.300261	1.396577	1.492893	1.589210	1.685528	1.781846	1.878164	1.974483	2.070803	2.167123	2.263444	2.359766	2.456089	2.552412	2.648735	2.745059	2.841384	2.937709	3.034035	3.130361	3.226687	3.323013	3.419340	3.515666	3.611993	3.708320	3.804647	3.900974	3.997301	4.093628	4.189955	4.286282	4.382609	4.478936	4.575263	4.671590	4.767917	4.864244	4.960571	5.056897	5.153224	5.249551	5.345878	5.442205	5.538531	5.634858	5.731184	5.827511	5.923837	6.020163	6.116489	6.212814	6.309140	6.405465	6.501790	6.598115	6.694439	6.790763	6.887088	6.983411	7.079735	7.176058	7.272382	7.368704	7.465027	7.561350	7.657672	7.753994	7.850316	7.946638	8.042959	8.139281	8.235601	8.331922	8.428243	8.524563	8.620883	8.717202	8.813522	8.909841	9.006159	9.102478	9.198796	9.295114	9.391432	9.487750	9.584068	
Time=2.280000	0.048157	0.144472	0.240786	0.337101	0.433415	0.529730	0.626045	0.722360	0.818675	0.914990	1.011305	1.107621	1.203937	1.300253	1.396569	1.492886	1.589204	1.685522	1.781840	1.878159	1.974479	2.070799	2.167120	2.263441	2.359763	2.456086	2.552409	2.648733	2.745057	2.841382	2.937707	3.034033	3.130359	3.226685	3.323012	3.419339	3.515666	3.611993	3.708320	3.804647	3.900975	3.997302	4.093629	4.189956	4.286283	4.382611	4.478938	4.575265	4.671592	4.767919	4.864246	4.960573	5.056900	5.153227	5.249554	5.345881	5.442208	5.538534	5.634861	5.731187	5.827514	5.923840	6.020165	6.116491	6.212817	6.309142	6.405467	6.501791	6.598116	6.694440	6.790764	6.887088	6.983411	7.079735	7.176058	7.272381	7.368703	7.465026	7.561348	7.657670	7.753992	7.850314	7.946635	8.042957	8.139278	8.235599	8.331920	8.428240	8.524560	8.620880	8.717199	8.813519	8.909838	9.006156	9.102474	9.198793	9.295111	9.391428	9.487745	9.584063	
Time=2.290000	0.048155	0.144465	0.240775	0.337085	0.433396	0.529707	0.626019	0.722332	0.818645	0.914959	1.011273	1.107588	1.203904	1.300220	1.396538	1.492855	1.589174	1.685493	1.781812	1.878132	1.974453	2.070774	2.167095	2.263417	2.359740	2.456063	2.552386	2.648710	2.745035	2.841359	2.937685	3.034010	3.130336	3.226661	3.322987	3.419314	3.515640	3.611966	3.708293	3.804619	3.900946	3.997273	4.093599	4.189926	4.286253	4.382579	4.478906	4.575233	4.671560	4.767887	4.864214	4.960541	5.056867	5.153194	5.249521	5.345848	5.442175	5.538501	5.634828	5.731154	5.827480	5.923806	6.020131	6.116457	6.212782	6.309107	6.405431	6.501756	6.598080	6.694403	6.790727	6.887050	6.983373	7.079696	7.176019	7.272342	7.368664	7.464986	7.561308	7.657630	7.753952	7.850273	7.946595	8.042916	8.139237	8.235558	8.331879	8.428199	8.524519	8.620839	8.717158	8.813477	8.909796	9.006115	9.102433	9.198751	9.295068	9.391386	9.487703	9.584020	
Time=2.300000	0.048151	0.144454	0.240758	0.337061	0.433366	0.529672	0.625980	0.722288	0.818598	0.914910	1.011222	1.107537	1.203852	1.300169	1.396486	1.492805	1.589124	1.685445	1.781765	1.878087	1.974408	2.070731	2.167053	2.263376	2.359699	2.456023	2.552346	2.648670	2.744994	2.841319	2.937643	3.033967	3.130292	3.226617	3.322942	3.419266	3.515591	3.611916	3.708241	3.804566	3.900892	3.997217	4.093542	4.189867	4.286193	4.382519	4.478845	4.575171	4.671497	4.767823	4.864150	4.960477	5.056803	5.153130	5.249457	5.345783	5.442110	5.538436	5.634763	5.731089	5.827414	5.923740	6.020065	6.116390	6.212715	6.309039	6.405363	6.501687	6.598011	6.694334	6.790657	6.886980	6.983303	7.079625	7.175948	7.272270	7.368592	7.464914	7.561235	7.657557	7.753879	7.850200	7.946522	8.042843	8.139164	8.235484	8.331805	8.428125	8.524445	8.620765	8.717084	8.813404	8.909722	9.006040	9.102358	9.198676	9.294994	9.391311	9.487627	9.583944	
Time=2.310000	0.048148	0.144443	0.240738	0.337035	0.433333	0.529633	0.625935	0.722239	0.818545	0.914854	1.011164	1.107477	1.203792	1.300108	1.396426	1.492745	1.589065	1.685387	1.781709	1.878031	1.974354	2.070678	2.167001	2.263325	2.359648	2.455972	2.552296	2.648619	2.744943	2.841266	2.937590	3.033913	3.130236	3.226560	3.322883	3.419206	3.515529	3.611852	3.708175	3.804498	3.900821	3.997145	4.093468	4.189792	4.286116	4.382441	4.478765	4.575091	4.671416	4.767742	4.864068	4.960394	5.056720	5.153047	5.249373	5.345700	5.442026	5.538352	5.634678	5.731004	5.827330	5.923655	6.019980	6.116304	6.212628	6.308952	6.405276	6.501599	6.597923	6.694245	6.790568	6.886890	6.983213	7.079535	7.175857	7.272179	7.368501	7.464822	7.561144	7.657466	7.753787	7.850108	7.946430	8.042751	8.139072	8.235392	8.331713	8.428033	8.524353	8.620673	8.716992	8.813311	8.909629	9.005948	9.102265	9.198583	9.294900	9.391217	9.487534	9.583851	
Time=2.320000	0.048144	0.144432	0.240721	0.337012	0.433304	0.529599	0.625896	0.722195	0.818498	0.914804	1.011112	1.107423	1.203736	1.300052	1.396370	1.492689	1.589010	1.685332	1.781654	1.877978	1.974301	2.070626	2.166950	2.263274	2.359598	2.455922	2.552245	2.648569	2.744892	2.841214	2.937537	3.033859	3.130181	3.226502	3.322824	3.419145	3.515466	3.611787	3.708108	3.804429	3.900751	3.997072	4.093394	4.189716	4.286039	4.382362	4.478686	4.575010	4.671334	4.767659	4.863985	4.960310	5.056636	5.152962	5.249289	5.345615	5.441941	5.538267	5.634593	5.730919	5.827244	5.923569	6.019894	6.116218	6.212542	6.308865	6.405189	6.501512	6.597834	6.694157	6.790479	6.886801	6.983123	7.079445	7.175767	7.272089	7.368410	7.464732	7.561053	7.657375	7.753696	7.850018	7.946339	8.042660	8.138981	8.235301	8.331622	8.427942	8.524262	8.620581	8.716900	8.813219	8.909538	9.005856	9.102173	9.198491	9.294808	9.391125	9.487442	9.583758	
Time=2.330000	0.048142	0.144426	0.240710	0.336996	0.433285	0.529576	0.625870	0.722166	0.818466	0.914770	1.011076	1.107385	1.203698	1.300012	1.396330	1.492649	1.588969	1.685291	1.781614	1.877938	1.974262	2.070586	2.166911	2.263235	2.359559	2.455883	2.552207	2.648530	2.744852	2.841174	2.937496	3.033817	3.130138	3.226458	3.322778	3.419098	3.515418	3.611737	3.708057	3.804377	3.900696	3.997017	4.093337	4.189658	4.285980	4.382302	4.478624	4.574948	4.671271	4.767596	4.863921	4.960246	5.056572	5.152897	5.249223	5.345550	5.441876	5.538202	5.634527	5.730853	5.827178	5.923503	6.019827	6.116151	6.212475	6.308799	6.405122	6.501445	6.597767	6.694090	6.790412	6.886734	6.983056	7.079378	7.175699	7.272021	7.368343	7.464664	7.560986	7.657307	7.753628	7.849949	7.946271	8.042591	8.138912	8.235233	8.331553	8.427873	8.524193	8.620512	8.716831	8.813150	8.909468	9.005786	9.102104	9.198421	9.294739	9.391055	9.487372	9.583689	
Time=2.340000	0.048141	0.144424	0.240707	0.336992	0.433280	0.529569	0.625862	0.722158	0.818457	0.914759	1.011064	1.107373	1.203684	1.299998	1.396314	1.492633	1.588953	1.685274	1.781597	1.877920	1.974244	2.070568	2.166893	2.263217	2.359541	2.455865	2.552188	2.648511	2.744834	2.841156	2.937477	3.033798	3.130118	3.226438	3.322758	3.419077	3.515396	3.611715	3.708034	3.804353	3.900672	3.996991	4.093311	4.189631	4.285952	4.382274	4.478596	4.574919	4.671242	4.767566	4.863890	4.960215	5.056541	5.152867	5.249193	5.345519	5.441845	5.538171	5.634496	5.730822	5.827147	5.923472	6.019797	6.116121	6.212445	6.308768	6.405091	6.501414	6.597737	6.694059	6.790382	6.886704	6.983026	7.079348	7.175670	7.271991	7.368313	7.464634	7.560956	7.657277	7.753599	7.849920	7.946241	8.042561	8.138882	8.235202	8.331522	8.427842	8.524162	8.620481	8.716800	8.813118	8.909437	9.005755	9.102072	9.198390	9.294707	9.391023	9.487340	9.583657	
Time=2.350000	0.048142	0.144427	0.240713	0.337000	0.433289	0.529580	0.625874	0.722170	0.818470	0.914773	1.011078	1.107386	1.203697	1.300011	1.396326	1.492643	1.588962	1.685283	1.781604	1.877927	1.974250	2.070573	2.166897	2.263221	2.359545	2.455869	2.552192	2.648515	2.744838	2.841160	2.937482	3.033803	3.130124	3.226444	3.322764	3.419084	3.515403	3.611723	3.708042	3.804361	3.900680	3.997000	4.093320	4.189640	4.285961	4.382283	4.478605	4.574927	4.671251	4.767574	4.863899	4.960224	5.056549	5.152875	5.249201	5.345527	5.441853	5.538179	5.634505	5.730830	5.827156	5.923481	6.019806	6.116130	6.212454	6.308778	6.405102	6.501425	6.597748	6.694071	6.790394	6.886716	6.983038	7.079360	7.175682	7.272004	7.368326	7.464647	7.560969	7.657290	7.753611	7.849932	7.946253	8.042574	8.138894	8.235214	8.331534	8.427854	8.524173	8.620492	8.716810	8.813129	8.909447	9.005764	9.102082	9.198399	9.294716	9.391032	9.487349	9.583665	
Time=2.360000	0.048145	0.144435	0.240725	0.337017	0.433310	0.529605	0.625902	0.722201	0.818503	0.914808	1.011114	1.107423	1.203733	1.300046	1.396361	1.492677	1.588994	1.685313	1.781633	1.877954	1.974276	2.070598	2.166921	2.263244	2.359567	2.455891	2.552214	2.648537	2.744860	2.841183	2.937506	3.033828	3.130149	3.226471	3.322792	3.419113	3.515434	3.611754	3.708075	3.804395	3.900716	3.997036	4.093357	4.189678	4.286000	4.382322	4.478644	4.574967	4.671291	4.767615	4.863939	4.960264	5.056590	5.152915	5.249241	5.345567	5.441894	5.538220	5.634546	5.730872	5.827198	5.923523	6.019848	6.116173	6.212498	6.308822	6.405146	6.501470	6.597793	6.694116	6.790439	6.886762	6.983085	7.079407	7.175729	7.272051	7.368373	7.464695	7.561016	7.657337	7.753658	7.849979	7.946300	8.042620	8.138940	8.235260	8.331579	8.427899	8.524217	8.620536	8.716854	8.813172	8.909489	9.005807	9.102124	9.198441	9.294757	9.391073	9.487390	9.583706	
Time=2.370000	0.048148	0.144445	0.240742	0.337040	0.433339	0.529640	0.625941	0.722245	0.818550	0.914856	1.011164	1.107474	1.203785	1.300097	1.396410	1.492725	1.589041	1.685358	1.781676	1.877995	1.974315	2.070635	2.166957	2.263278	2.359601	2.455924	2.552247	2.648570	2.744893	2.841217	2.937540	3.033863	3.130186	3.226509	3.322832	3.419155	3.515477	3.611799	3.708122	3.804444	3.900766	3.997088	4.093411	4.189733	4.286056	4.382379	4.478702	4.575026	4.671350	4.767674	4.863999	4.960324	5.056650	5.152975	5.249301	5.345628	5.441954	5.538280	5.634606	5.730933	5.827259	5.923584	6.019910	6.116235	6.212560	6.308885	6.405209	6.501534	6.597857	6.694181	6.790504	6.886827	6.983150	7.079473	7.175795	7.272117	7.368439	7.464761	7.561082	7.657403	7.753724	7.850045	7.946365	8.042685	8.139005	8.235324	8.331643	8.427962	8.524280	8.620598	8.716916	8.813233	8.909550	9.005867	9.102183	9.198499	9.294815	9.391131	9.487446	9.583762	
Time=2.380000	0.048152	0.144457	0.240761	0.337066	0.433371	0.529677	0.625984	0.722291	0.818600	0.914909	1.011219	1.107529	1.203840	1.300153	1.396465	1.492779	1.589093	1.685409	1.781725	1.878042	1.974360	2.070678	2.166998	2.263318	2.359640	2.455961	2.552284	2.648607	2.744930	2.841254	2.937578	3.033902	3.130227	3.226551	3.322875	3.419200	3.515524	3.611848	3.708172	3.804497	3.900821	3.997145	4.093469	4.189793	4.286117	4.382441	4.478765	4.575090	4.671415	4.767740	4.864065	4.960390	5.056716	5.153042	5.249368	5.345694	5.442020	5.538346	5.634673	5.730999	5.827325	5.923651	6.019977	6.116302	6.212627	6.308952	6.405277	6.501602	6.597926	6.694250	6.790573	6.886897	6.983220	7.079542	7.175865	7.272187	7.368509	7.464831	7.561152	7.657473	7.753794	7.850114	7.946434	8.042754	8.139074	8.235392	8.331711	8.428029	8.524347	8.620664	8.716981	8.813297	8.909613	9.005929	9.102244	9.198560	9.294875	9.391189	9.487504	9.583818	
